fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
"Mariam Yusufi This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",106,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Karan Dhillon  This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",107,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"@SalluMadFan This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",105,19,1,13,3,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Jayedur Rahaman This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",108,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"goma This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",97,19,1,14,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""G"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Kamran Shaikh This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",106,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"kisa This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",97,19,1,14,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 3, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"@aaaaa8899 This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",103,19,1,13,3,27,0,1,1,0,,"{""NP"": {""JJ#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"kisa This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",97,19,1,14,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 3, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Mayur Thakkar This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",106,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Priya kaur gill This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",108,21,1,15,3,27,0,1,1,0,,"{""NP"": {""NNP#NN#NN#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 5, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"  This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",94,18,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"@SalluMadFan This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",105,19,1,13,3,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Deepi This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",98,19,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"  This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",94,18,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Deepi This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",98,19,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Kamran Shaikh This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",106,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"Deepi This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",98,19,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"  This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",94,18,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"Rz Faizan Memon This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",108,21,1,14,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""G"": 1, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Lovepreet Kaur This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",107,20,1,14,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"C This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",94,19,1,14,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"@aaaaa8899 This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",103,19,1,13,3,27,0,1,1,0,,"{""NP"": {""JJ#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Kaushar This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",100,19,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 3, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"Photocentrologist This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",110,19,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
". This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",94,19,1,14,3,27,0,1,1,0,,"{""INTJ"": {""UH"": 1}, ""ROOT"": {""INTJ"": 1, ""NP"": 1}, ""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}}",0.0,1.0,0.0,"{"","": 4, ""D"": 3, ""N"": 4, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"som This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",96,19,1,14,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""G"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"SalmanKareena1 This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",107,19,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""$"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Salman ki Bulbul This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",109,21,1,14,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 5, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"sid chopra This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",103,20,1,14,3,27,0,1,1,0,,"{""NP"": {""NN#NN#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"Patel Beard This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",104,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"Salman ki Bulbul This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",109,21,1,14,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 5, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"  This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",94,18,1,13,3,27,0,1,1,0,"😍:2,🙏:1,🏻:1","{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Kamran Shaikh This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",106,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
